Provinsi,Kabupaten/Kota,Kecamatan,Nama,Kategori,Latitude,Longitude,Alamat,Link
DKI JAKARTA,KOTA JAKARTA TIMUR,Unknown,Miniso,Household goods wholesaler,-6.3126256,106.7095399,"QV6V+JJ8, Cipinang Indah Mall, RT.18/RW.3, Pondok Bambu, Durensawit, East Jakarta City, Jakarta 13430","https://www.google.com/maps/place/Miniso/@-6.3126256,106.7095399,12z/data=!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+TIMUR!3m6!1s0x2e69f33ed10af413:0xe9fc3e8852203aa7!8m2!3d-6.238466!4d106.8940742!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFRJTVVSIgOIAQGSARpob3VzZWhvbGRfZ29vZHNfd2hvbGVzYWxlcqoBXQoNL2cvMTFjMmtja2dmeRABKgoiBm1pbmlzbygAMh8QASIbD1CL9cz5ugkIWBQUfFtdNnKpw3msPxhyfwSXMh0QAiIZbWluaXNvIGtvdGEgamFrYXJ0YSB0aW11cuABAA!16s%2Fg%2F11gh2wc_jk?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA TIMUR,Ciracas,MINISO - Cibubur Junction,Clothing store,-6.3126256,106.7095399,"Jl Jambore No.1 Ciracas Miniso Cibubur Junction Ground Floor, GF 53-54, RT.8/RW.7, Cibubur, Kecamatan Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13720","https://www.google.com/maps/place/MINISO+-+Cibubur+Junction/@-6.3126256,106.7095399,12z/data=!3m1!5s0x2e69eca35df0f1b5:0x38bf3075109c7692!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+TIMUR!3m6!1s0x2e69eca35bd44b6f:0xf240b8c4d996c9f4!8m2!3d-6.3697185!4d106.8942879!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFRJTVVSIgOIAQGSAQ5jbG90aGluZ19zdG9yZaoBXQoNL2cvMTFjMmtja2dmeRABKgoiBm1pbmlzbygAMh8QASIbD1CL9cz5ugkIWBQUfFtdNnKpw3msPxhyfwSXMh0QAiIZbWluaXNvIGtvdGEgamFrYXJ0YSB0aW11cuABAA!16s%2Fg%2F11g9nlxbbk?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA TIMUR,Cinere,MINISO - Cinere Bellevue,Variety store,-6.3126256,106.7095399,"Jl. Merawan No.23, Pangkalan Jati, Kec. Cinere, Kota Depok, Jawa Barat 16514","https://www.google.com/maps/place/MINISO+-+Cinere+Bellevue/@-6.3126256,106.7095399,12z/data=!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+TIMUR!3m6!1s0x2e69ef9b2a555ea1:0xa5eb52e422aafc70!8m2!3d-6.317219!4d106.7822526!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFRJTVVSIgOIAQGSAQ12YXJpZXR5X3N0b3JlqgFdCg0vZy8xMWMya2NrZ2Z5EAEqCiIGbWluaXNvKAAyHxABIhsPUIv1zPm6CQhYFBR8W102cqnDeaw_GHJ_BJcyHRACIhltaW5pc28ga290YSBqYWthcnRhIHRpbXVy4AEA!16s%2Fg%2F11h6g42rn5?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA TIMUR,Unknown,Miniso AEON Mall Tanjung Barat,General store,-6.3126256,106.7095399,"Floor 3F, AEON Mall Tanjung Barat, Jl. Raya Tj. Barat, RT.9/RW.7, East Pejaten, South Jakarta City, Jakarta","https://www.google.com/maps/place/Miniso+AEON+Mall+Tanjung+Barat/@-6.3126256,106.7095399,12z/data=!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+TIMUR!3m6!1s0x2e69edb28ca89a2b:0x7e5713091e740e85!8m2!3d-6.3058181!4d106.8406219!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFRJTVVSIgOIAQFaGyIZbWluaXNvIGtvdGEgamFrYXJ0YSB0aW11cpIBDWdlbmVyYWxfc3RvcmWqAV0KDS9nLzExYzJrY2tnZnkQASoKIgZtaW5pc28oADIfEAEiGw9Qi_XM-boJCFgUFHxbXTZyqcN5rD8Ycn8ElzIdEAIiGW1pbmlzbyBrb3RhIGpha2FydGEgdGltdXLgAQA!16s%2Fg%2F11kpzqqg2p?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA TIMUR,Unknown,MINISO,Home goods store,-6.3126256,106.7095399,"RV6F+6H8, RT.13/RW.9, Rawasari, Cempaka Putih, Central Jakarta City, Jakarta 10570","https://www.google.com/maps/place/MINISO/@-6.3126256,106.7095399,12z/data=!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+TIMUR!3m6!1s0x2e69f596afa32d53:0xf2791197bc1f5d0a!8m2!3d-6.1894615!4d106.8739523!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFRJTVVSIgOIAQGSARBob21lX2dvb2RzX3N0b3JlqgFdCg0vZy8xMWMya2NrZ2Z5EAEqCiIGbWluaXNvKAAyHxABIhsPUIv1zPm6CQhYFBR8W102cqnDeaw_GHJ_BJcyHRACIhltaW5pc28ga290YSBqYWthcnRhIHRpbXVy4AEA!16s%2Fg%2F11f5q6213n?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA TIMUR,Unknown,Miniso,Home goods store,-6.1894615,106.721517,"Aeon Mall, 8, RT.8/RW.6, East Cakung, Cakung, East Jakarta City, Jakarta 13910","https://www.google.com/maps/place/Miniso/@-6.1894615,106.721517,12z/data=!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+TIMUR!3m6!1s0x2e698b625ebb5c51:0xb66cc0bd17767336!8m2!3d-6.1725523!4d106.9537379!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFRJTVVSIgOIAQGSARBob21lX2dvb2RzX3N0b3JlqgFdCg0vZy8xMWMya2NrZ2Z5EAEqCiIGbWluaXNvKAAyHxABIhsPUIv1zPm6CQhYFBR8W102cqnDeaw_GHJ_BJcyHRACIhltaW5pc28ga290YSBqYWthcnRhIHRpbXVy4AEA!16s%2Fg%2F11flbsgr70?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Klp Gading,Miniso,Home goods store,-6.1894488,106.7215168,"Jl. Artha Gading Sel. No.1, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240","https://www.google.com/maps/place/Miniso/@-6.1894488,106.7215168,12z/data=!3m1!5s0x2e69f5431cec6cef:0x9b6cffb20890530!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+UTARA!3m6!1s0x2e69f543081f607f:0x6271c360d1054800!8m2!3d-6.1462644!4d106.8924367!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFVUQVJBIgOIAQFaGyIZbWluaXNvIGtvdGEgamFrYXJ0YSB1dGFyYZIBEGhvbWVfZ29vZHNfc3RvcmWqAV0KDS9nLzExYzJrY2tnZnkQASoKIgZtaW5pc28oADIfEAEiGw9bApBmYpqEedV3O_5ZAAM3eJ7CUbKluNtD2zIdEAIiGW1pbmlzbyBrb3RhIGpha2FydGEgdXRhcmHgAQA!16s%2Fg%2F11fx7nfxfs?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Unknown,MINISO SUNTER MALL,General store,-6.1894488,106.7215168,"Sunter Agung, Mall, North Jakarta City, Jakarta","https://www.google.com/maps/place/MINISO+SUNTER+MALL/@-6.1894488,106.7215168,12z/data=!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+UTARA!3m6!1s0x2e69f50013fb8125:0x4ad36bab4773dda9!8m2!3d-6.1379976!4d106.8708904!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFVUQVJBIgOIAQGSAQ1nZW5lcmFsX3N0b3JlqgFdCg0vZy8xMWMya2NrZ2Z5EAEqCiIGbWluaXNvKAAyHxABIhsPWwKQZmKahHnVdzv-WQADN3iewlGypbjbQ9syHRACIhltaW5pc28ga290YSBqYWthcnRhIHV0YXJh4AEA!16s%2Fg%2F11wxld4gkv?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Penjaringan,MINISO - Baywalk Mall,Variety store,-6.1894488,106.7215168,"Jl. Pluit Karang Ayu Barat No.blok B 1, RT.20/RW.2, Pluit, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450","https://www.google.com/maps/place/MINISO+-+Baywalk+Mall/@-6.1894488,106.7215168,12z/data=!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+UTARA!3m6!1s0x2e6a1da596fd983d:0x4533685da5f9c1f1!8m2!3d-6.1078013!4d106.7790327!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFVUQVJBIgOIAQGSAQ12YXJpZXR5X3N0b3JlqgFdCg0vZy8xMWMya2NrZ2Z5EAEqCiIGbWluaXNvKAAyHxABIhsPWwKQZmKahHnVdzv-WQADN3iewlGypbjbQ9syHRACIhltaW5pc28ga290YSBqYWthcnRhIHV0YXJh4AEA!16s%2Fg%2F11d_753wfh?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Klp Gading,Miniso,Grocery store,-6.1894488,106.7215168,"Jl. Boulevard Raya, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240","https://www.google.com/maps/place/Miniso/@-6.1894488,106.7215168,12z/data=!3m1!5s0x2e69f53464b8deb1:0xc52dc86bc3f12515!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+UTARA!3m6!1s0x2e69f53474e7f5ab:0xf98d6d2ac4f215ae!8m2!3d-6.1582056!4d106.9079411!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFVUQVJBIgOIAQGSAQ1ncm9jZXJ5X3N0b3JlqgFdCg0vZy8xMWMya2NrZ2Z5EAEqCiIGbWluaXNvKAAyHxABIhsPWwKQZmKahHnVdzv-WQADN3iewlGypbjbQ9syHRACIhltaW5pc28ga290YSBqYWthcnRhIHV0YXJh4AEA!16s%2Fg%2F11f_1gg7tw?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Unknown,MINISO,Home goods store,-6.1894488,106.7215168,"Plaza Atrium, Jl. Senen Raya No.135 2nd Floor, RW.2, Senen, Central Jakarta City, Jakarta 10410","https://www.google.com/maps/place/MINISO/@-6.1894488,106.7215168,12z/data=!3m1!5s0x2e69f435417853c1:0xc659c6cfccf186fc!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+UTARA!3m6!1s0x2e69f55b2025d1a9:0xc3e08fa32ba42f52!8m2!3d-6.177082!4d106.8411656!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFVUQVJBIgOIAQFaGyIZbWluaXNvIGtvdGEgamFrYXJ0YSB1dGFyYZIBEGhvbWVfZ29vZHNfc3RvcmWqAV0KDS9nLzExYzJrY2tnZnkQASoKIgZtaW5pc28oADIfEAEiGw9bApBmYpqEedV3O_5ZAAM3eJ7CUbKluNtD2zIdEAIiGW1pbmlzbyBrb3RhIGpha2FydGEgdXRhcmHgAQA!16s%2Fg%2F11h6m6_w5c?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Unknown,Miniso Pluit Village,Store,-6.1894488,106.7215168,"GF Pluit Village, Jl. Pluit Indah No.33, RT.1/RW.4, Pluit, Penjaringan, North Jakarta City, Jakarta 14450","https://www.google.com/maps/place/Miniso+Pluit+Village/@-6.1894488,106.7215168,12z/data=!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+UTARA!3m6!1s0x2e6a1d0064b97b11:0xe63ca5cbb1e1213a!8m2!3d-6.1162318!4d106.790155!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFVUQVJBIgOIAQGSAQVzdG9yZaoBXQoNL2cvMTFjMmtja2dmeRABKgoiBm1pbmlzbygAMh8QASIbD1sCkGZimoR51Xc7_lkAAzd4nsJRsqW420PbMh0QAiIZbWluaXNvIGtvdGEgamFrYXJ0YSB1dGFyYeABAA!16s%2Fg%2F11w2b3vm4v?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Unknown,MINISO EPM,Variety store,-6.1894488,106.7215168,"Jl. Pluit Selatan Raya 1 - 39, 40, 41, RT.23/RW.8, Penjaringan, North Jakarta City, Jakarta 14440","https://www.google.com/maps/place/MINISO+EPM/@-6.1894488,106.7215168,12z/data=!3m1!5s0x2e6a1d8d9e8d249f:0x6110628b6ce3dcb0!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+UTARA!3m6!1s0x2e6a1d8d9cf4300f:0xfac67e105e96fc6d!8m2!3d-6.1272977!4d106.7909749!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFVUQVJBIgOIAQGSAQ12YXJpZXR5X3N0b3JlqgFdCg0vZy8xMWMya2NrZ2Z5EAEqCiIGbWluaXNvKAAyHxABIhsPWwKQZmKahHnVdzv-WQADN3iewlGypbjbQ9syHRACIhltaW5pc28ga290YSBqYWthcnRhIHV0YXJh4AEA!16s%2Fg%2F11f3s7hl53?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Unknown,MINISO,Home goods store,-6.1894488,106.7215168,"RV6F+6H8, RT.13/RW.9, Rawasari, Cempaka Putih, Central Jakarta City, Jakarta 10570","https://www.google.com/maps/place/MINISO/@-6.1894488,106.7215168,12z/data=!3m1!5s0x2e6a1d8d9e8d249f:0x6110628b6ce3dcb0!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+UTARA!3m6!1s0x2e69f596afa32d53:0xf2791197bc1f5d0a!8m2!3d-6.1894615!4d106.8739523!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFVUQVJBIgOIAQGSARBob21lX2dvb2RzX3N0b3JlqgFdCg0vZy8xMWMya2NrZ2Z5EAEqCiIGbWluaXNvKAAyHxABIhsPWwKQZmKahHnVdzv-WQADN3iewlGypbjbQ9syHRACIhltaW5pc28ga290YSBqYWthcnRhIHV0YXJh4AEA!16s%2Fg%2F11f5q6213n?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Menteng,Miniso Grand Indonesia,Store,-6.1894488,106.7215168,"3rd Floor Grand Indonesia, Jl. MH Thamrin No.1, RT.1/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350","https://www.google.com/maps/place/Miniso+Grand+Indonesia/@-6.1894488,106.7215168,12z/data=!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+UTARA!3m6!1s0x2e69f511ab8adbb7:0x302c31153a87d0f1!8m2!3d-6.1959581!4d106.8215727!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFVUQVJBIgOIAQFaGyIZbWluaXNvIGtvdGEgamFrYXJ0YSB1dGFyYZIBBXN0b3JlqgFdCg0vZy8xMWMya2NrZ2Z5EAEqCiIGbWluaXNvKAAyHxABIhsPWwKQZmKahHnVdzv-WQADN3iewlGypbjbQ9syHRACIhltaW5pc28ga290YSBqYWthcnRhIHV0YXJh4AEA!16s%2Fg%2F11r9vbc7kn?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Klp Gading,Miniso,Department store,-6.1894488,106.7215168,"Mall Of Indonesia, Jl. Boulevard Bar. Raya B No.27, RT.18/RW.8, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240","https://www.google.com/maps/place/Miniso/@-6.1894488,106.7215168,12z/data=!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+UTARA!3m6!1s0x2e69f541a82109a5:0x123f02c7dfca9ce5!8m2!3d-6.1506508!4d106.891461!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFVUQVJBIgOIAQGSARBkZXBhcnRtZW50X3N0b3JlqgFdCg0vZy8xMWMya2NrZ2Z5EAEqCiIGbWluaXNvKAAyHxABIhsPWwKQZmKahHnVdzv-WQADN3iewlGypbjbQ9syHRACIhltaW5pc28ga290YSBqYWthcnRhIHV0YXJh4AEA!16s%2Fg%2F11d_2kcf6f?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Grogol petamburan,MINISO - NEO SOHO,Shopping mall,-6.1894488,106.7215168,"15, RT.15/RW.5, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470","https://www.google.com/maps/place/MINISO+-+NEO+SOHO/@-6.1894488,106.7215168,12z/data=!3m1!5s0x2e69f65f3f899cb3:0x38fe444e117f084!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+UTARA!3m6!1s0x2e69f65f1945aac5:0x647ab38ce14b6f41!8m2!3d-6.1753113!4d106.7901646!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFVUQVJBIgOIAQGSAQ9zaG9wcGluZ19jZW50ZXKqAV0KDS9nLzExYzJrY2tnZnkQASoKIgZtaW5pc28oADIfEAEiGw9bApBmYpqEedV3O_5ZAAM3eJ7CUbKluNtD2zIdEAIiGW1pbmlzbyBrb3RhIGpha2FydGEgdXRhcmHgAQA!16s%2Fg%2F11gf8hvh8m?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Tanah Abang,MINISO,Hotel supply store,-6.1894488,106.7215168,"Jl. Asia Afrika No.19 1, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270","https://www.google.com/maps/place/MINISO/@-6.1894488,106.7215168,12z/data=!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+UTARA!3m6!1s0x2e69f15751a73991:0xcc5a2a8988f6ebfb!8m2!3d-6.2273208!4d106.7971801!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFVUQVJBIgOIAQFaGyIZbWluaXNvIGtvdGEgamFrYXJ0YSB1dGFyYZIBEmhvdGVsX3N1cHBseV9zdG9yZaoBXQoNL2cvMTFjMmtja2dmeRABKgoiBm1pbmlzbygAMh8QASIbD1sCkGZimoR51Xc7_lkAAzd4nsJRsqW420PbMh0QAiIZbWluaXNvIGtvdGEgamFrYXJ0YSB1dGFyYeABAA!16s%2Fg%2F11ghfpyjrd?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Unknown,Miniso PIK Avenue,Novelty store,-6.1091303,106.5875502,"VPRQ+8XX PIK Avenue, Pantai Indah Kapuk St Boulevard, RT.6/RW.2, Kamal Muara, Penjaringan, North Jakarta City, Jakarta 14470","https://www.google.com/maps/place/Miniso+PIK+Avenue/@-6.1091303,106.5875502,12z/data=!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+UTARA!3m6!1s0x2e6a1d0028c95c3b:0x89c9b61ddb9c126c!8m2!3d-6.1091303!4d106.7399855!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFVUQVJBIgOIAQGSAQ1ub3ZlbHR5X3N0b3JlqgFdCg0vZy8xMWMya2NrZ2Z5EAEqCiIGbWluaXNvKAAyHxABIhsPWwKQZmKahHnVdzv-WQADN3iewlGypbjbQ9syHRACIhltaW5pc28ga290YSBqYWthcnRhIHV0YXJh4AEA!16s%2Fg%2F11m5q7_722?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Penjaringan,Miniso,Wholesaler,-6.1091303,106.5875502,"Budi Muaratex Pt., Jl. Kapuk Kamal Raya No.5, RT.5/RW.2, Kamal Muara, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470","https://www.google.com/maps/place/Miniso/@-6.1091303,106.5875502,12z/data=!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+UTARA!3m6!1s0x2e6a1d1b15a34edb:0x7cb9347bc33cc7e8!8m2!3d-6.1137285!4d106.7251846!15sChlNSU5JU08gS09UQSBKQUtBUlRBIFVUQVJBIgOIAQGSAQp3aG9sZXNhbGVyqgFdCg0vZy8xMWMya2NrZ2Z5EAEqCiIGbWluaXNvKAAyHxABIhsPWwKQZmKahHnVdzv-WQADN3iewlGypbjbQ9syHRACIhltaW5pc28ga290YSBqYWthcnRhIHV0YXJh4AEA!16s%2Fg%2F11td1yty4y?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Unknown,Miniso Land Central Park,Store,-6.1901179,106.5392451,"Central Park, Letjen S. Parman St No.28 LG-300A, RT.12/RW.1, South Tanjung Duren, Grogol petamburan, West Jakarta City, Jakarta 11470","https://www.google.com/maps/place/Miniso+Land+Central+Park/@-6.1901179,106.5392451,11z/data=!3m1!5s0x2e69f65f7d4dbbd1:0xa8d96911a7caf954!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+BARAT!3m6!1s0x2e69f6f56bb9a75b:0x113c73ab1389685b!8m2!3d-6.1769503!4d106.7910479!15sChlNSU5JU08gS09UQSBKQUtBUlRBIEJBUkFUWhsiGW1pbmlzbyBrb3RhIGpha2FydGEgYmFyYXSSAQVzdG9yZaoBThABKgoiBm1pbmlzbygAMh8QASIbD0-c154u6nn_dMkOkDMaMOXFKUbVdZyN-fOvMh0QAiIZbWluaXNvIGtvdGEgamFrYXJ0YSBiYXJhdOABAA!16s%2Fg%2F11d_d57g8g?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Grogol petamburan,MINISO - NEO SOHO,Shopping mall,-6.1901179,106.5392451,"15, RT.15/RW.5, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470","https://www.google.com/maps/place/MINISO+-+NEO+SOHO/@-6.1901179,106.5392451,11z/data=!3m1!5s0x2e69f65f3f899cb3:0x38fe444e117f084!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+BARAT!3m6!1s0x2e69f65f1945aac5:0x647ab38ce14b6f41!8m2!3d-6.1753113!4d106.7901646!15sChlNSU5JU08gS09UQSBKQUtBUlRBIEJBUkFUkgEPc2hvcHBpbmdfY2VudGVyqgFOEAEqCiIGbWluaXNvKAAyHxABIhsPT5zXni7qef90yQ6QMxow5cUpRtV1nI35868yHRACIhltaW5pc28ga290YSBqYWthcnRhIGJhcmF04AEA!16s%2Fg%2F11gf8hvh8m?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Unknown,Miniso,Department store,-6.1901179,106.5392451,"Jl. Puri Agung 132, RT.1/RW.2, South Kembangan, Kembangan, West Jakarta City, Jakarta 11610","https://www.google.com/maps/place/Miniso/@-6.1901179,106.5392451,11z/data=!3m1!5s0x2e69f77a95f12101:0x2dc0ed0f9d333090!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+BARAT!3m6!1s0x2e69f70478e1b85d:0x19c73531024ba1e7!8m2!3d-6.1882425!4d106.7334451!15sChlNSU5JU08gS09UQSBKQUtBUlRBIEJBUkFUkgEQZGVwYXJ0bWVudF9zdG9yZaoBThABKgoiBm1pbmlzbygAMh8QASIbD0-c154u6nn_dMkOkDMaMOXFKUbVdZyN-fOvMh0QAiIZbWluaXNvIGtvdGEgamFrYXJ0YSBiYXJhdOABAA!16s%2Fg%2F11ghf7pcxh?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Unknown,Miniso Hub Life,Gift shop,-6.1901179,106.5392451,"RQHQ+6MQ, Letjen S. Parman St, RT.3/RW.8, Tomang, Grogol petamburan, West Jakarta City, Jakarta","https://www.google.com/maps/place/Miniso+Hub+Life/@-6.1901179,106.5392451,11z/data=!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+BARAT!3m6!1s0x2e69f7006d0c9167:0x3e612fd76f02ca93!8m2!3d-6.1719051!4d106.7892374!15sChlNSU5JU08gS09UQSBKQUtBUlRBIEJBUkFUkgEJZ2lmdF9zaG9wqgFOEAEqCiIGbWluaXNvKAAyHxABIhsPT5zXni7qef90yQ6QMxow5cUpRtV1nI35868yHRACIhltaW5pc28ga290YSBqYWthcnRhIGJhcmF04AEA!16s%2Fg%2F11yb9wyb6y?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Kembangan,Miniso,Variety store,-6.1901179,106.5392451,"Lippo Mall Puri, Jl. Puri Indah Raya No.26 Lantai UG, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610","https://www.google.com/maps/place/Miniso/@-6.1901179,106.5392451,11z/data=!3m1!5s0x2e69f771da240dc7:0x3333a570d97d6a70!4m10!1m2!2m1!1sMINISO+KOTA+JAKARTA+BARAT!3m6!1s0x2e69f771d0172c49:0x3f77ff487f4f7a57!8m2!3d-6.189192!4d106.7390736!15sChlNSU5JU08gS09UQSBKQUtBUlRBIEJBUkFUkgENdmFyaWV0eV9zdG9yZaoBThABKgoiBm1pbmlzbygAMh8QASIbD0-c154u6nn_dMkOkDMaMOXFKUbVdZyN-fOvMh0QAiIZbWluaXNvIGtvdGEgamFrYXJ0YSBiYXJhdOABAA!16s%2Fg%2F11dxc0_4pg?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
