Provinsi,Kabupaten/Kota,Kecamatan,Nama,Kategori,Latitude,Longitude,Alamat,Link
DKI JAKARTA,KOTA JAKARTA PUSAT,Klp Gading,AZKO Mall Of Indonesia,Home improvement store,-6.1745783,106.6376208,"Jl Raya Boulevard Barat Lt LG/1-D04 A&B, Klp. Gading Tim., Kec. Klp. Gading, Daerah Khusus Ibukota Jakarta 14240","https://www.google.com/maps/place/AZKO+Mall+Of+Indonesia/@-6.1745783,106.6376208,12z/data=!3m1!5s0x2e69f54103f2743d:0x65a30ae581d8837d!4m11!1m3!2m2!1sAZKO+KOTA+JAKARTA+PUSAT!6e6!3m6!1s0x2e69f541bc979919:0x6cc6ff224b3e7b3a!8m2!3d-6.1509889!4d106.8919457!15sChdBWktPIEtPVEEgSkFLQVJUQSBQVVNBVFoZIhdhemtvIGtvdGEgamFrYXJ0YSBwdXNhdJIBFmhvbWVfaW1wcm92ZW1lbnRfc3RvcmWqAVkKDS9nLzExZzY4dzgyYnAQASoIIgRhemtvKAAyHxABIhsG52-waIC7L5TdE45B84UmVTTCvFhWtiyzbBEyGxACIhdhemtvIGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F1pxwj9rv4?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Unknown,AZKO Lotte Shopping Avenue,Home improvement store,-6.1745783,106.6376208,"Kuningan, Karet Kuningan, Setiabudi, South Jakarta City, Jakarta","https://www.google.com/maps/place/AZKO+Lotte+Shopping+Avenue/@-6.1745783,106.6376208,12z/data=!3m1!5s0x2e69f3fc774c6ee7:0x8d603b95ec321e0d!4m11!1m3!2m2!1sAZKO+KOTA+JAKARTA+PUSAT!6e6!3m6!1s0x2e69f3fc6c1d5803:0x88251ab6a219a0ea!8m2!3d-6.2242423!4d106.8226777!15sChdBWktPIEtPVEEgSkFLQVJUQSBQVVNBVFoZIhdhemtvIGtvdGEgamFrYXJ0YSBwdXNhdJIBFmhvbWVfaW1wcm92ZW1lbnRfc3RvcmWqAVkKDS9nLzExZzY4dzgyYnAQASoIIgRhemtvKAAyHxABIhsG52-waIC7L5TdE45B84UmVTTCvFhWtiyzbBEyGxACIhdhemtvIGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F11g68_dj_2?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Pancoran,AZKO Kalibata City,Home improvement store,-6.1745783,106.6376208,"Jl. Raya Kalibata No.1 Unit AN.Q2, RT.9/RW.4, Rawajati, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12750","https://www.google.com/maps/place/AZKO+Kalibata+City/@-6.1745783,106.6376208,12z/data=!3m1!5s0x2e69f3b2ae6103c7:0xd39d655cbe7a0e54!4m11!1m3!2m2!1sAZKO+KOTA+JAKARTA+PUSAT!6e6!3m6!1s0x2e69f24d9b2e27a3:0xc74d49c8ad649013!8m2!3d-6.2570137!4d106.8533033!15sChdBWktPIEtPVEEgSkFLQVJUQSBQVVNBVFoZIhdhemtvIGtvdGEgamFrYXJ0YSBwdXNhdJIBFmhvbWVfaW1wcm92ZW1lbnRfc3RvcmWqAVkKDS9nLzExZzY4dzgyYnAQASoIIgRhemtvKAAyHxABIhsG52-waIC7L5TdE45B84UmVTTCvFhWtiyzbBEyGxACIhdhemtvIGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F11c746czb5?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Kembangan,AZKO Head Office,Business center,-6.1745783,106.6376208,"Kawan Lama, Jl. Puri Kencana No.1 Lt.5, RT.6/RW.2, Gedung, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610","https://www.google.com/maps/place/AZKO+Head+Office/@-6.1745783,106.6376208,12z/data=!4m11!1m3!2m2!1sAZKO+KOTA+JAKARTA+PUSAT!6e6!3m6!1s0x2e69f7123b5593c1:0xee4ef2bc8991e698!8m2!3d-6.190676!4d106.7436334!15sChdBWktPIEtPVEEgSkFLQVJUQSBQVVNBVFoZIhdhemtvIGtvdGEgamFrYXJ0YSBwdXNhdJIBD2J1c2luZXNzX2NlbnRlcqoBWQoNL2cvMTFnNjh3ODJicBABKggiBGF6a28oADIfEAEiGwbnb7BogLsvlN0TjkHzhSZVNMK8WFa2LLNsETIbEAIiF2F6a28ga290YSBqYWthcnRhIHB1c2F04AEA!16s%2Fg%2F1td8w74h?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Pesanggrahan,AZKO Veteran Bintaro,Home improvement store,-6.1745783,106.6376208,"Jl. RC Veteran No. 7 RT/RW 09/03, RT.3/RW.1, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12330","https://www.google.com/maps/place/AZKO+Veteran+Bintaro/@-6.1745783,106.6376208,12z/data=!4m11!1m3!2m2!1sAZKO+KOTA+JAKARTA+PUSAT!6e6!3m6!1s0x2e69f17ae8aa8459:0xb1d76332d45c1c29!8m2!3d-6.2647756!4d106.7663073!15sChdBWktPIEtPVEEgSkFLQVJUQSBQVVNBVFoZIhdhemtvIGtvdGEgamFrYXJ0YSBwdXNhdJIBFmhvbWVfaW1wcm92ZW1lbnRfc3RvcmWqAVkKDS9nLzExZzY4dzgyYnAQASoIIgRhemtvKAAyHxABIhsG52-waIC7L5TdE45B84UmVTTCvFhWtiyzbBEyGxACIhdhemtvIGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F11g3y52zl6?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Kembangan,AZKO Meruya Ilir,Home improvement store,-6.1745783,106.6376208,"Jl. Meruya Ilir Raya No.17, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620","https://www.google.com/maps/place/AZKO+Meruya+Ilir/@-6.1745783,106.6376208,12z/data=!4m11!1m3!2m2!1sAZKO+KOTA+JAKARTA+PUSAT!6e6!3m6!1s0x2e69f7a8e95ac653:0x9e621937c5f2d0fd!8m2!3d-6.197262!4d106.7466674!15sChdBWktPIEtPVEEgSkFLQVJUQSBQVVNBVFoZIhdhemtvIGtvdGEgamFrYXJ0YSBwdXNhdJIBFmhvbWVfaW1wcm92ZW1lbnRfc3RvcmWqAVkKDS9nLzExZzY4dzgyYnAQASoIIgRhemtvKAAyHxABIhsG52-waIC7L5TdE45B84UmVTTCvFhWtiyzbBEyGxACIhdhemtvIGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F11s42pb33n?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Klp Gading,AZKO Kelapa Gading,Home improvement store,-6.1665472,106.7494811,"Blok CN3, Jl. Boulevard Raya No.1-2, RT.7/RW.12, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240","https://www.google.com/maps/place/AZKO+Kelapa+Gading/@-6.1665472,106.7494811,12z/data=!4m11!1m3!2m2!1sAZKO+KOTA+JAKARTA+PUSAT!6e6!3m6!1s0x2e69f5352b37726b:0x11a41449cac4ba16!8m2!3d-6.1665472!4d106.9019164!15sChdBWktPIEtPVEEgSkFLQVJUQSBQVVNBVFoZIhdhemtvIGtvdGEgamFrYXJ0YSBwdXNhdJIBFmhvbWVfaW1wcm92ZW1lbnRfc3RvcmWqAVkKDS9nLzExZzY4dzgyYnAQASoIIgRhemtvKAAyHxABIhsG52-waIC7L5TdE45B84UmVTTCvFhWtiyzbBEyGxACIhdhemtvIGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F11fd747g5y?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Karang Tengah,AZKO Karang Mulya,Home improvement store,-6.1997741,106.5687281,"Jl. Raden Saleh No.19, Karang Mulya, Kec. Karang Tengah, Kota Tangerang, Banten 15157","https://www.google.com/maps/place/AZKO+Karang+Mulya/@-6.1997741,106.5687281,12z/data=!4m11!1m3!2m2!1sAZKO+KOTA+JAKARTA+PUSAT!6e6!3m6!1s0x2e69f9e172a96421:0x56a670018d8740c4!8m2!3d-6.1997741!4d106.7211634!15sChdBWktPIEtPVEEgSkFLQVJUQSBQVVNBVFoZIhdhemtvIGtvdGEgamFrYXJ0YSBwdXNhdJIBFmhvbWVfaW1wcm92ZW1lbnRfc3RvcmWqAVkKDS9nLzExZzY4dzgyYnAQASoIIgRhemtvKAAyHxABIhsG52-waIC7L5TdE45B84UmVTTCvFhWtiyzbBEyGxACIhdhemtvIGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F1hm6hphwd?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Cipayung,AZKO Green Terrace TMII,Hotel supply store,-6.3042769,106.7347009,"Green Terrace, Jl. Raya Mabes Hankam, Ceger, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13820","https://www.google.com/maps/place/AZKO+Green+Terrace+TMII/@-6.3042769,106.7347009,12z/data=!4m11!1m3!2m2!1sAZKO+KOTA+JAKARTA+PUSAT!6e6!3m6!1s0x2e69ed66d03dbcb9:0xbedd7c73dbb29327!8m2!3d-6.3042769!4d106.8871362!15sChdBWktPIEtPVEEgSkFLQVJUQSBQVVNBVFoZIhdhemtvIGtvdGEgamFrYXJ0YSBwdXNhdJIBEmhvdGVsX3N1cHBseV9zdG9yZaoBWQoNL2cvMTFnNjh3ODJicBABKggiBGF6a28oADIfEAEiGwbnb7BogLsvlN0TjkHzhSZVNMK8WFa2LLNsETIbEAIiF2F6a28ga290YSBqYWthcnRhIHB1c2F04AEA!16s%2Fg%2F11c52zy385?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Kalideres,AZKO Daan Mogot Mall,Home improvement store,-6.1504693,106.5621235,"Jl. Daan Mogot Raya Km. 16 Kel. Kalideres, Kec. Kalideres,, Kotamadya Jakarta Barat, RT.12/RW.3, Cengkareng Timur, Cengkareng, RT.8/RW.12, Kalideres, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11840","https://www.google.com/maps/place/AZKO+Daan+Mogot+Mall/@-6.1504693,106.5621235,12z/data=!3m1!5s0x2e69f810bbb3c2c1:0xc7e661a79c7c237e!4m11!1m3!2m2!1sAZKO+KOTA+JAKARTA+PUSAT!6e6!3m6!1s0x2e69f7ec062bed11:0x6c95d7576152e846!8m2!3d-6.1504693!4d106.7145588!15sChdBWktPIEtPVEEgSkFLQVJUQSBQVVNBVFoZIhdhemtvIGtvdGEgamFrYXJ0YSBwdXNhdJIBFmhvbWVfaW1wcm92ZW1lbnRfc3RvcmWqAVkKDS9nLzExZzY4dzgyYnAQASoIIgRhemtvKAAyHxABIhsG52-waIC7L5TdE45B84UmVTTCvFhWtiyzbBEyGxACIhdhemtvIGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F1tcvfhx2?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
