Provinsi,Kabupaten/Kota,Kecamatan,Nama,Kategori,Latitude,Longitude,Alamat,Link
DKI JAKARTA,KOTA JAKARTA TIMUR,Kby Lama,INFORMA - ARTERI PONDOK INDAH,Furniture store,-6.2805326,106.729173,"Jl. Sultan Iskandar Muda No.1B, Kby. Lama Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240","https://www.google.com/maps/place/INFORMA+-+ARTERI+PONDOK+INDAH/@-6.2805326,106.729173,12z/data=!4m10!1m2!2m1!1sINFORMA+KOTA+JAKARTA+TIMUR!3m6!1s0x2e69f142c5cd0b97:0xf07000bea80f5b39!8m2!3d-6.2597943!4d106.7821099!15sChpJTkZPUk1BIEtPVEEgSkFLQVJUQSBUSU1VUlocIhppbmZvcm1hIGtvdGEgamFrYXJ0YSB0aW11cpIBD2Z1cm5pdHVyZV9zdG9yZaoBXwoNL2cvMTFyc2gxY2h4NhABKgsiB2luZm9ybWEoADIfEAEiGwsLL8xuErhAfFpAlAdnZYyhNnAPnB0mhI0JtDIeEAIiGmluZm9ybWEga290YSBqYWthcnRhIHRpbXVy4AEA!16s%2Fg%2F1hc1ykry4?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA TIMUR,Makasar,Selma Tamini Square,Home goods store,-6.2805326,106.729173,"Mall Tamini Square Lt1, Jl. Taman Mini I Raya, Garuda No.Lt 1, RT.3/RW.2, Pinang Ranti, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13560","https://www.google.com/maps/place/Selma+Tamini+Square/@-6.2805326,106.729173,12z/data=!4m10!1m2!2m1!1sINFORMA+KOTA+JAKARTA+TIMUR!3m6!1s0x2e69f315694467e3:0xb52993aa0ef65728!8m2!3d-6.2905833!4d106.8812538!15sChpJTkZPUk1BIEtPVEEgSkFLQVJUQSBUSU1VUlocIhppbmZvcm1hIGtvdGEgamFrYXJ0YSB0aW11cpIBEGhvbWVfZ29vZHNfc3RvcmWqAV8KDS9nLzExcnNoMWNoeDYQASoLIgdpbmZvcm1hKAAyHxABIhsLCy_MbhK4QHxaQJQHZ2WMoTZwD5wdJoSNCbQyHhACIhppbmZvcm1hIGtvdGEgamFrYXJ0YSB0aW11cuABAA!16s%2Fg%2F11fnydts62?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA TIMUR,Medan Satria,INFORMA - Living Plaza Kota Harapan Indah,Furniture store,-6.2805326,106.729173,"Jl. Harapan Indah Commercial Park 1 Kavling 9D & 9D SEB, RT.005/RW.010, Medan Satria, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131","https://www.google.com/maps/place/INFORMA+-+Living+Plaza+Kota+Harapan+Indah/@-6.2805326,106.729173,12z/data=!4m10!1m2!2m1!1sINFORMA+KOTA+JAKARTA+TIMUR!3m6!1s0x2e698b1ebf5bd36f:0x5ebee3c623cac1e7!8m2!3d-6.1845633!4d106.9748215!15sChpJTkZPUk1BIEtPVEEgSkFLQVJUQSBUSU1VUlocIhppbmZvcm1hIGtvdGEgamFrYXJ0YSB0aW11cpIBD2Z1cm5pdHVyZV9zdG9yZaoBXwoNL2cvMTFyc2gxY2h4NhABKgsiB2luZm9ybWEoADIfEAEiGwsLL8xuErhAfFpAlAdnZYyhNnAPnB0mhI0JtDIeEAIiGmluZm9ybWEga290YSBqYWthcnRhIHRpbXVy4AEA!16s%2Fg%2F11j358k0vw?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA TIMUR,Ciputat Tim,INFORMA LIVING PLAZA CIPUTAT (Gintung-Sandratex),Furniture store,-6.2977058,106.6128211,"Jl. Ir H. Juanda No.88, Cireundeu, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15419","https://www.google.com/maps/place/INFORMA+LIVING+PLAZA+CIPUTAT+(Gintung-Sandratex)/@-6.2977058,106.6128211,12z/data=!3m1!5s0x2e69f02bd066b8c5:0xf575d65af2af0d36!4m10!1m2!2m1!1sINFORMA+KOTA+JAKARTA+TIMUR!3m6!1s0x2e69f1c4799df019:0x213701ca836ff1d8!8m2!3d-6.2977058!4d106.7652564!15sChpJTkZPUk1BIEtPVEEgSkFLQVJUQSBUSU1VUlocIhppbmZvcm1hIGtvdGEgamFrYXJ0YSB0aW11cpIBD2Z1cm5pdHVyZV9zdG9yZaoBXwoNL2cvMTFyc2gxY2h4NhABKgsiB2luZm9ybWEoADIfEAEiGwsLL8xuErhAfFpAlAdnZYyhNnAPnB0mhI0JtDIeEAIiGmluZm9ybWEga290YSBqYWthcnRhIHRpbXVy4AEA!16s%2Fg%2F11fyl9rv_2?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA TIMUR,Jatisampurna,INFORMA Custom Furniture Cibubur,Millwork shop,-6.3784106,106.7676207,"Jl. Bambu No.54, RT.002/RW.004, Jatikarya, Kec. Jatisampurna, Kota Bks, Jawa Barat 17435","https://www.google.com/maps/place/INFORMA+Custom+Furniture+Cibubur/@-6.3784106,106.7676207,12z/data=!4m10!1m2!2m1!1sINFORMA+KOTA+JAKARTA+TIMUR!3m6!1s0x2e6995c6e51e42d1:0x66daad41f25ce1b6!8m2!3d-6.3784106!4d106.920056!15sChpJTkZPUk1BIEtPVEEgSkFLQVJUQSBUSU1VUpIBDW1pbGx3b3JrX3Nob3CqAV8KDS9nLzExcnNoMWNoeDYQASoLIgdpbmZvcm1hKAAyHxABIhsLCy_MbhK4QHxaQJQHZ2WMoTZwD5wdJoSNCbQyHhACIhppbmZvcm1hIGtvdGEgamFrYXJ0YSB0aW11cuABAA!16s%2Fg%2F11l8nts6w8?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA TIMUR,Ciracas,Informa,Furniture store,-6.3784106,106.7676207,"Jl. Jambore No.1, Cibubur, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13720","https://www.google.com/maps/place/Informa/@-6.3784106,106.7676207,12z/data=!4m10!1m2!2m1!1sINFORMA+KOTA+JAKARTA+TIMUR!3m6!1s0x2e69ed0070f616af:0x9e1937ab151010d3!8m2!3d-6.3701872!4d106.8947893!15sChpJTkZPUk1BIEtPVEEgSkFLQVJUQSBUSU1VUpIBD2Z1cm5pdHVyZV9zdG9yZaoBXwoNL2cvMTFyc2gxY2h4NhABKgsiB2luZm9ybWEoADIfEAEiGwsLL8xuErhAfFpAlAdnZYyhNnAPnB0mhI0JtDIeEAIiGmluZm9ybWEga290YSBqYWthcnRhIHRpbXVy4AEA!16s%2Fg%2F11wn6xf5dy?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Penjaringan,INFORMA - EMPORIUM PLUIT,Furniture accessories supplier,-6.1273144,106.7150359,"EMPORIUM PLUIT MALL, Jl. Pluit Selatan Raya No.1 lt. LG, Penjaringan, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440","https://www.google.com/maps/place/INFORMA+-+EMPORIUM+PLUIT/@-6.1273144,106.7150359,13z/data=!4m10!1m2!2m1!1sINFORMA+KOTA+JAKARTA+UTARA!3m6!1s0x2e6a1da85af02c85:0x489a7cb5171b5296!8m2!3d-6.1273144!4d106.7912536!15sChpJTkZPUk1BIEtPVEEgSkFLQVJUQSBVVEFSQVocIhppbmZvcm1hIGtvdGEgamFrYXJ0YSB1dGFyYZIBHmZ1cm5pdHVyZV9hY2Nlc3Nvcmllc19zdXBwbGllcqoBUBABKgsiB2luZm9ybWEoADIfEAEiGwF-b7yQ6jcDC3FkvuYk1Lx1S6xWrma3X5iRITIeEAIiGmluZm9ybWEga290YSBqYWthcnRhIHV0YXJh4AEA!16s%2Fg%2F11srl0lvjz?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Unknown,INFORMA Mall Artha Gading,Furniture store,-6.146028,106.8154697,"Mall Artha Gading, Jl. Boulevard Artha Lt. 2, RT.18/RW.8, West Kelapa Gading, Gading Selatan, North Jakarta City, Jakarta 14240","https://www.google.com/maps/place/INFORMA+Mall+Artha+Gading/@-6.146028,106.8154697,13z/data=!3m1!5s0x2e69f5431cec6cef:0x9b6cffb5df48dd5!4m10!1m2!2m1!1sINFORMA+KOTA+JAKARTA+UTARA!3m6!1s0x2e69f514a0368e4b:0x73465ecc955d3c12!8m2!3d-6.146028!4d106.8916874!15sChpJTkZPUk1BIEtPVEEgSkFLQVJUQSBVVEFSQVocIhppbmZvcm1hIGtvdGEgamFrYXJ0YSB1dGFyYZIBD2Z1cm5pdHVyZV9zdG9yZaoBUBABKgsiB2luZm9ybWEoADIfEAEiGwF-b7yQ6jcDC3FkvuYk1Lx1S6xWrma3X5iRITIeEAIiGmluZm9ybWEga290YSBqYWthcnRhIHV0YXJh4AEA!16s%2Fg%2F1hc3jvcvh?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Klp Gading,INFORMA Electronics - Mal Artha Gading,Electronics store,-6.146028,106.8154697,"Mall Artha Gading, Jl. Boulevard Artha Gading lantai 2, RT.18/RW.8, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240","https://www.google.com/maps/place/INFORMA+Electronics+-+Mal+Artha+Gading/@-6.146028,106.8154697,13z/data=!4m10!1m2!2m1!1sINFORMA+KOTA+JAKARTA+UTARA!3m6!1s0x2e69f5b36c5f00c9:0x6bbbb27b434f7778!8m2!3d-6.1466171!4d106.8920937!15sChpJTkZPUk1BIEtPVEEgSkFLQVJUQSBVVEFSQVocIhppbmZvcm1hIGtvdGEgamFrYXJ0YSB1dGFyYZIBEWVsZWN0cm9uaWNzX3N0b3JlqgFQEAEqCyIHaW5mb3JtYSgAMh8QASIbAX5vvJDqNwMLcWS-5iTUvHVLrFauZrdfmJEhMh4QAiIaaW5mb3JtYSBrb3RhIGpha2FydGEgdXRhcmHgAQA!16s%2Fg%2F11nx16d0td?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Unknown,Informa Custom Furniture Jakarta Utara,Customs consultant,-6.146028,106.8154697,"Jl. Artha Gading Sel. No.1 18, RT.18/RW.8, Klp. Gading Bar., Jakarta, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240","https://www.google.com/maps/place/Informa+Custom+Furniture+Jakarta+Utara/@-6.146028,106.8154697,13z/data=!4m10!1m2!2m1!1sINFORMA+KOTA+JAKARTA+UTARA!3m6!1s0x2e69f5635dd328ff:0x1475419088ab91ec!8m2!3d-6.1456352!4d106.8921655!15sChpJTkZPUk1BIEtPVEEgSkFLQVJUQSBVVEFSQZIBEmN1c3RvbXNfY29uc3VsdGFudKoBbwoIL20vMDFuMzIKCC9tLzA0NHJ2CgkvbS8wN19kZzgQASoLIgdpbmZvcm1hKAAyHxABIhsBfm-8kOo3AwtxZL7mJNS8dUusVq5mt1-YkSEyHhACIhppbmZvcm1hIGtvdGEgamFrYXJ0YSB1dGFyYeABAA!16s%2Fg%2F11j9ljb7sw?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
